3;0.4633333333333333;100.00996030441878
4;1.39;99.54662697108544
5;2.7783333333333333;98.15662697108544
6;4.629999999999999;95.37829363775211
7;6.9449999999999985;90.74829363775211
8;9.259999999999998;83.8032936377521
9;10.725555555555555;74.5432936377521
10;11.343333333333332;63.81773808219655
11;11.11138888888889;52.47440474886322
12;10.031666666666666;41.36301585997434
13;8.1025;31.331349193307673
14;6.173333333333332;23.22884919330767
15;4.565925925925926;17.055515859974342
16;3.2805555555555546;12.489589934048416
17;2.315231481481481;9.209034378492861
18;1.6719444444444442;6.893802897011379
19;1.3504166666666666;5.221858452566934
20;1.0288888888888887;3.8714417859002683
21;0.7609876543209876;2.8425528970113794
22;0.5467592592592591;2.0815652426903917
23;0.3858719135802468;1.534805983431133
24;0.2786574074074073;1.148934069850886
25;0.22506944444444435;0.8702766624434788
26;0.17148148148148143;0.6452072179990345
27;0.12683127572016456;0.473725736517553
28;0.09112654320987651;0.3468944607973885
29;0.06431198559670781;0.255767917587512
30;0.046442901234567895;0.19145593199080416
31;0.037511574074074065;0.14501303075623628
32;0.02858024691358024;0.10750145668216222
33;0.02113854595336076;0.078921209768582
34;0.015187757201646087;0.05778266381522123
35;0.010718664266117967;0.04259490661357515
36;0.007740483539094646;0.03187624234745718
37;0.006251929012345677;0.024135758808362533
38;0.004763374485596706;0.01788382979601686
39;0.0035230909922267933;0.013120455310420154
40;0.0025312928669410143;0.009597364318193363
41;0.0017864440443529945;0.007066071451252348
42;0.0012900805898491082;0.005279627406899353
43;0.0010419881687242795;0.003989546817050245
44;0.0007938957475994511;0.0029475586483259653
45;0.0005871818320377989;0.0021536629007265144
46;0.00042188214449016907;0.0015664810686887155
47;0.00029774067405883236;0.0011445989241985464
48;0.000215013431641518;0.0008468582501397141
49;0.00017366469478737991;0.0006318448184981962
50;0.00013231595793324183;0.00045818012371081626
51;0.00009786363867296648;0.00032586416577757443
52;0.00007031369074836149;0.00022800052710460794
53;0.00004934758897271755;0.00015768683635624645
54;0.00003500800182898947;0.00010833924738352888
55;0.000027289967865670868;0.00007333124555453941
56;0.000019571933902352274;0.00004604127768886855
57;0.000012957326754051715;0.000026469343786516274
58;0.000007446146420769188;0.000013512017032464556
59;0.0000035841525682060643;0.000006065870611695368
60;0.0000013782912284712687;0.000002481718043489304
61;8.275701112635265e-7;0.0000011034268150180353
62;2.758567037545088e-7;2.758567037545088e-7
